date,vader_compound,vader_label
2024-12-06,0.8718,POSITIVE
2024-12-17,0.8092,POSITIVE
2024-12-18,0.0,NEUTRAL
2024-12-20,0.6697,POSITIVE
2024-12-30,0.0,NEUTRAL
2024-12-28,0.0,NEUTRAL
2024-12-08,0.2549,POSITIVE
2024-12-16,-0.7057,NEGATIVE
2024-12-23,-0.4215,NEGATIVE
2024-12-13,0.0,NEUTRAL
2024-12-28,0.0,NEUTRAL
2024-12-20,0.3612,POSITIVE
2024-12-17,0.5719,POSITIVE
2024-12-27,-0.6705,NEGATIVE
2024-12-05,0.0,NEUTRAL
2024-12-24,0.7391,POSITIVE
2024-12-02,-0.8885,NEGATIVE
2024-12-04,0.0,NEUTRAL
2024-12-21,0.4215,POSITIVE
2024-12-03,0.0,NEUTRAL
2024-12-19,0.0,NEUTRAL
2024-12-08,0.7579,POSITIVE
2024-12-23,-0.7364,NEGATIVE
2024-12-24,0.743,POSITIVE
2024-12-15,-0.2012,NEGATIVE
2024-12-28,0.6249,POSITIVE
2024-12-17,-0.128,NEGATIVE
2024-12-02,0.0,NEUTRAL
2024-12-15,0.8016,POSITIVE
2024-12-18,-0.6182,NEGATIVE
2024-12-20,0.6486,POSITIVE
2024-12-07,0.0,NEUTRAL
2024-12-10,0.0,NEUTRAL
2024-12-14,-0.4767,NEGATIVE
2024-12-14,-0.5013,NEGATIVE
2024-12-26,-0.5991,NEGATIVE
2024-12-30,0.2732,POSITIVE
2024-12-01,-0.6137,NEGATIVE
2024-12-15,0.9827,POSITIVE
2024-12-19,0.12,POSITIVE
2024-12-06,-0.6681,NEGATIVE
2024-12-12,0.2732,POSITIVE
2024-12-11,0.8476,POSITIVE
2024-12-12,0.2944,POSITIVE
2024-12-07,0.8522,POSITIVE
2024-12-26,0.7003,POSITIVE
2024-12-09,0.847,POSITIVE
2024-12-17,0.0,NEUTRAL
2024-12-20,0.3034,POSITIVE
2024-12-14,0.0,NEUTRAL
2024-12-27,0.5707,POSITIVE
2024-12-30,0.0,NEUTRAL
2024-12-03,0.0,NEUTRAL
2024-12-30,0.9589,POSITIVE
2024-12-06,0.8362,POSITIVE
2024-12-14,0.3669,POSITIVE
2024-12-29,-0.9246,NEGATIVE
2024-12-11,0.3612,POSITIVE
2024-12-05,-0.3612,NEGATIVE
2024-12-01,0.6705,POSITIVE
2024-12-03,0.0,NEUTRAL
2024-12-30,0.5423,POSITIVE
2024-12-15,-0.7579,NEGATIVE
2024-12-01,0.2732,POSITIVE
2024-12-10,0.5719,POSITIVE
2024-12-10,-0.0258,NEUTRAL
2024-12-19,0.8467,POSITIVE
2024-12-22,0.0,NEUTRAL
2024-12-09,0.0,NEUTRAL
2024-12-28,0.4588,POSITIVE
2024-12-27,-0.25,NEGATIVE
2024-12-12,0.0,NEUTRAL
2024-12-05,0.2714,POSITIVE
2024-12-30,0.1531,POSITIVE
2024-12-12,-0.5994,NEGATIVE
2024-12-20,0.0,NEUTRAL
2024-12-18,0.7351,POSITIVE
2024-12-09,0.4588,POSITIVE
2024-12-03,-0.7575,NEGATIVE
2024-12-20,-0.8487,NEGATIVE
2024-12-20,-0.7346,NEGATIVE
2024-12-24,0.0976,POSITIVE
2024-12-17,0.5859,POSITIVE
2024-12-18,0.25,POSITIVE
2024-12-02,0.6157,POSITIVE
2024-12-25,-0.3818,NEGATIVE
2024-12-25,0.4939,POSITIVE
2024-12-19,0.6588,POSITIVE
2024-12-08,-0.6478,NEGATIVE
2024-12-01,-0.9895,NEGATIVE
2024-12-28,0.3804,POSITIVE
2024-12-05,0.3919,POSITIVE
2024-12-17,0.5859,POSITIVE
2024-12-24,0.8689,POSITIVE
2024-12-16,0.5267,POSITIVE
2024-12-07,0.4404,POSITIVE
2024-12-20,-0.9623,NEGATIVE
2024-12-26,0.3182,POSITIVE
2024-12-05,-0.6249,NEGATIVE
2024-12-02,0.849,POSITIVE
2024-12-10,-0.9153,NEGATIVE
2024-12-08,0.0,NEUTRAL
2024-12-19,0.7083,POSITIVE
2024-12-20,0.0,NEUTRAL
2024-12-28,0.3384,POSITIVE
2024-12-11,-0.6124,NEGATIVE
2024-12-24,-0.128,NEGATIVE
2024-12-27,-0.9584,NEGATIVE
2024-12-19,0.3612,POSITIVE
2024-12-02,-0.1735,NEGATIVE
2024-12-19,-0.3658,NEGATIVE
2024-12-29,0.0,NEUTRAL
2024-12-13,0.4199,POSITIVE
2024-12-19,-0.1406,NEGATIVE
2024-12-26,0.0,NEUTRAL
2024-12-28,-0.9493,NEGATIVE
2024-12-30,-0.4588,NEGATIVE
2024-12-24,-0.1779,NEGATIVE
2024-12-29,-0.4019,NEGATIVE
2024-12-29,0.8816,POSITIVE
2024-12-26,0.7964,POSITIVE
2024-12-05,0.0,NEUTRAL
2024-12-29,-0.6956,NEGATIVE
2024-12-29,0.1531,POSITIVE
2024-12-18,-0.6908,NEGATIVE
2024-12-13,0.0,NEUTRAL
2024-12-29,-0.1154,NEGATIVE
2024-12-08,0.1139,POSITIVE
2024-12-01,0.0102,NEUTRAL
2024-12-19,0.5859,POSITIVE
2024-12-18,0.0,NEUTRAL
2024-12-02,0.9032,POSITIVE
2024-12-15,-0.5719,NEGATIVE
2024-12-14,-0.0943,NEGATIVE
2024-12-02,-0.296,NEGATIVE
2024-12-24,-0.4445,NEGATIVE
2024-12-23,-0.891,NEGATIVE
2024-12-10,0.6753,POSITIVE
2024-12-28,0.0,NEUTRAL
2024-12-06,-0.9194,NEGATIVE
2024-12-09,0.8641,POSITIVE
2024-12-12,-0.2263,NEGATIVE
2024-12-01,0.3614,POSITIVE
2024-12-30,-0.0516,NEGATIVE
2024-12-17,0.296,POSITIVE
2024-12-20,0.7599,POSITIVE
2024-12-02,0.8294,POSITIVE
2024-12-23,0.0,NEUTRAL
2024-12-29,0.7537,POSITIVE
2024-12-02,-0.9057,NEGATIVE
2024-12-14,-0.3818,NEGATIVE
2024-12-03,0.1142,POSITIVE
2024-12-27,-0.6486,NEGATIVE
2024-12-28,0.34,POSITIVE
2024-12-12,-0.5859,NEGATIVE
2024-12-05,-0.9054,NEGATIVE
2024-12-07,0.1779,POSITIVE
