date,sentiment
2024-12-15,-0.04678
2024-12-26,-0.7675
2024-12-20,-0.7321
2024-12-05,-0.848
2024-12-05,-0.7075
2024-12-07,-0.7628
2024-12-20,0.591
2024-12-27,-0.060340000000000005
2024-12-16,-0.6939
2024-12-16,-0.0621
2024-12-16,0.04621
2024-12-18,-0.4962
2024-12-28,-0.5475
2024-12-20,-0.5871999999999999
2024-12-03,0.7226
2024-12-26,0.04704
2024-12-14,-0.5145000000000001
2024-12-16,-0.061189999999999994
2024-12-21,-0.8
2024-12-08,-0.6634
2024-12-21,-0.05652
2024-12-01,0.5155
2024-12-03,-0.0854
2024-12-19,-0.752
2024-12-28,-0.5720000000000001
2024-12-12,-0.7966
2024-12-26,-0.9623999999999999
2024-12-24,-0.5815
2024-12-19,0.7103
2024-12-28,0.0443
2024-12-24,0.7506
2024-12-24,0.04875
2024-12-30,0.06131
2024-12-11,-0.7337
2024-12-11,-0.9265000000000001
2024-12-19,0.07346
2024-12-13,-0.07076
2024-12-20,-0.7569
2024-12-27,0.08651
2024-12-21,-0.6628000000000001
2024-12-21,0.07843000000000001
2024-12-29,-0.9570000000000001
2024-12-20,-0.049729999999999996
2024-12-24,-0.7182999999999999
2024-12-08,-0.8704000000000001
2024-12-12,-0.05281
2024-12-22,-0.07847
2024-12-21,-0.05707
2024-12-13,-0.7954000000000001
2024-12-22,-0.07903
2024-12-19,0.8308
2024-12-27,-0.5368999999999999
2024-12-19,-0.07684
2024-12-07,-0.8415
2024-12-14,0.5711999999999999
2024-12-13,-0.8462999999999999
2024-12-16,-0.04423
2024-12-27,-0.7554000000000001
2024-12-15,-0.7513
2024-12-01,0.7940999999999999
2024-12-30,-0.0686
2024-12-21,-0.7492
2024-12-11,0.04826
2024-12-17,0.9484
